parcelid,assessmentyear,roomcnt,regionidzip,rawcensustractandblock,bedroomcnt,calculatedfinishedsquarefeet,propertylandusetypeid,regionidcounty,taxvaluedollarcnt,longitude,latitude,bathroomcnt,taxamount,fips,propertycountylandusecode,structuretaxvaluedollarcnt,assessmentyear_nan,roomcnt_nan,regionidzip_nan,rawcensustractandblock_nan,bedroomcnt_nan,calculatedfinishedsquarefeet_nan,propertylandusetypeid_nan,regionidcounty_nan,taxvaluedollarcnt_nan,bathroomcnt_nan,taxamount_nan,fips_nan,structuretaxvaluedollarcnt_nan
13952604,3,4,317,435,2,319,6,0,533,-117.93913,33.749559999999995,1,551,1,122,598,0,0,0,0,0,0,0,0,0,0,0,0,0
11439003,3,0,81,370,4,1130,6,2,12741,-118.34852,33.876166999999995,2,3746,0,0100,8345,0,0,0,0,0,0,0,0,0,0,0,0,0
12763131,3,0,250,264,4,2034,2,2,14338,-118.053505,34.06162,3,5079,0,0200,14177,0,0,0,0,0,0,0,0,0,0,0,0,0
11328336,3,0,222,402,3,1550,6,2,20764,-118.31917,34.517371999999995,3,6562,0,0101,22121,0,0,0,0,0,0,0,0,0,0,0,0,0
11524504,3,0,61,200,2,1152,10,2,20776,-118.428,33.9724,2,9091,0,010C,19096,0,0,0,0,0,0,0,0,0,0,0,0,0
14070344,3,6,293,438,4,892,6,0,20526,-118.00443999999999,33.71111,2,7176,1,122,5452,0,0,0,0,0,0,0,0,0,0,0,0,0
17194974,3,6,195,457,2,725,10,1,17069,-118.97645,34.1767,2,4457,2,1129,17801,0,0,0,0,0,0,0,0,0,0,0,0,0
11103095,3,0,208,404,3,740,6,2,11938,-118.47872,34.434048,2,3808,0,0100,11911,0,0,0,0,0,0,0,0,0,0,0,0,0
13029217,3,0,251,242,4,804,6,2,1095,-117.87350500000001,34.106945,2,793,0,0100,1557,0,0,0,0,0,0,0,0,0,0,0,0,0
13919479,3,6,327,430,3,862,6,0,15325,-118.00705,33.81902,2,4314,1,122,4576,0,0,0,0,0,0,0,0,0,0,0,0,0
14337555,3,0,319,426,4,1776,6,0,16081,-117.77476000000001,33.78461,2,4612,1,122,17659,0,0,0,0,0,0,0,0,0,0,0,0,0
17276946,3,8,215,460,4,1329,9,1,18392,-118.83414499999999,34.17439,2,4997,2,1128,15477,0,0,0,0,0,0,0,0,0,0,0,0,0
12898509,3,0,257,236,2,338,10,2,3672,-117.760796,34.105377000000004,1,2510,0,010C,6909,0,0,0,0,0,0,0,0,0,0,0,0,0
12422866,3,0,129,336,3,717,6,2,11940,-118.09167,33.854774,2,3178,0,0100,9034,0,0,0,0,0,0,0,0,0,0,0,0,0
14339166,3,0,331,413,4,2019,6,0,15342,-117.72147,33.856970000000004,3,4017,1,122,19955,0,0,0,0,0,0,0,0,0,0,0,0,0
12314990,3,0,91,312,5,1690,3,2,13522,-118.2039,33.94208,3,4198,0,0300,16529,0,0,0,0,0,0,0,0,0,0,0,0,0
12683233,3,0,110,380,3,1292,6,2,19525,-118.35611000000002,33.80155,3,6409,0,0100,14404,0,0,0,0,0,0,0,0,0,0,0,0,0
11102706,3,0,208,404,4,876,6,2,9426,-118.47882,34.437785999999996,2,3153,0,0100,9482,0,0,0,0,0,0,0,0,0,0,0,0,0
11853157,3,0,264,284,3,1041,6,2,12784,-118.076355,34.037106,1,3786,0,0100,18,0,0,0,0,0,6,0,0,0,0,0,0,0
12260857,3,0,66,317,3,734,6,2,4363,-118.26003,33.901978,1,1551,0,0100,6442,0,0,0,0,0,6,0,0,0,0,6,0,6
14013856,3,6,127,440,3,972,6,0,17579,-118.01205,33.8061,2,6088,1,122,9178,0,0,0,0,0,0,0,0,0,0,0,0,0
11189127,3,0,379,401,4,1272,6,2,6058,-118.18616999999999,34.598971999999996,3,2739,0,0100,11863,0,0,0,0,0,0,0,0,0,0,0,0,0
14265993,3,8,318,422,4,1653,6,0,18269,-117.88715,33.705677,3,5596,1,122,9221,0,0,0,0,0,0,0,0,0,0,0,0,0
12069036,3,0,182,223,2,858,10,2,14196,-118.23899999999999,34.1507,3,3485,0,010C,16594,0,0,0,0,0,0,0,0,0,0,0,0,0
11174270,3,0,220,404,4,1435,12,2,15408,-118.62111000000002,34.491894,3,4865,0,010D,18356,0,0,0,0,0,0,0,0,0,0,0,0,0
13951125,3,5,341,435,2,771,6,0,8993,-117.95653,33.761309999999995,2,2614,1,122,8813,0,0,0,0,0,0,0,0,0,0,0,0,0
13917392,3,7,325,430,4,753,6,0,3653,-117.93687,33.853703,2,1225,1,122,1691,0,0,0,0,0,0,0,0,0,0,0,0,0
11798891,3,0,30,100,2,680,6,2,5895,-118.20761,34.050774,1,1865,0,0100,2826,0,0,0,0,0,0,0,0,0,0,0,0,0
11003734,3,0,169,0,3,1482,6,2,12437,-118.277,34.2535,2,3532,0,0101,13932,0,0,0,0,0,0,0,0,0,0,0,0,0
17058868,3,7,360,445,3,2056,6,1,12392,-119.29471000000001,34.423004,2,3543,2,1110,11604,0,0,0,0,0,0,0,0,0,0,0,0,0
11508057,3,0,84,373,6,1595,3,2,21630,-118.41125500000001,33.88739,3,8212,0,0300,13447,0,0,0,0,0,0,0,0,0,0,0,0,0
12945116,3,0,270,249,3,1038,6,2,6687,-117.94676000000001,34.05713,2,2052,0,0100,10999,0,0,0,0,0,0,0,0,0,0,0,0,0
17259153,3,5,193,461,2,809,6,1,14467,-118.63465,34.242104,1,3443,2,1110,10172,0,0,0,0,0,0,0,0,0,0,0,0,0
14483426,3,0,310,414,5,2546,6,0,18571,-117.55994399999999,33.636520000000004,4,5046,1,122,21531,0,0,0,0,0,0,0,0,0,0,0,0,0
11530444,3,0,69,200,3,662,6,2,19629,-118.41417,33.996296,2,8076,0,0100,1782,0,0,0,0,0,0,0,0,0,0,0,0,0
12896853,3,0,257,236,3,1310,6,2,16512,-117.75844599999999,34.104186999999996,2,5548,0,0100,14590,0,0,0,0,0,0,0,0,0,0,0,0,0
10915423,3,0,238,65,5,2559,6,2,18912,-118.37623,34.13924,3,6231,0,0101,20202,0,0,0,0,0,0,0,0,0,0,0,0,0
11756119,3,0,17,123,3,1658,6,2,23076,-118.334465,34.058002,3,9975,0,0101,16156,0,0,0,0,0,0,0,0,0,0,0,0,0
11068456,3,0,193,19,5,3545,12,2,22502,-118.56251,34.271679999999996,6,9380,0,010D,22546,0,0,0,0,0,0,0,0,0,0,0,0,0
13924036,3,6,329,429,3,934,6,0,12481,-117.87988999999999,33.842308,2,3351,1,122,8598,0,0,0,0,0,0,0,0,0,0,0,0,0
17235855,3,7,369,462,4,2077,6,1,20455,-118.76037600000001,34.298072999999995,3,6890,2,1111,18192,0,0,0,0,0,0,0,0,0,0,0,0,0
12713854,3,0,88,383,2,719,12,2,18731,-118.38406,33.776302,3,5952,0,010D,9443,0,0,0,0,0,0,0,0,0,0,0,0,0
14434770,3,5,306,416,2,647,6,0,19523,-117.65227,33.462996999999994,1,5583,1,122,5165,0,0,0,0,0,0,0,0,0,0,0,0,0
14308914,3,9,280,418,5,1796,6,0,3703,-117.82033999999999,33.664608,2,917,1,122,3450,0,0,0,0,0,0,0,0,0,0,0,0,0
12740703,3,0,122,296,4,964,6,2,1154,-118.0362,33.91348,2,731,0,0100,1002,0,0,0,0,0,0,0,0,0,0,0,0,0
11722191,3,0,14,132,2,179,6,2,2053,-118.36147,34.028763,1,3860,0,0100,160,0,0,0,0,0,0,0,0,0,0,0,0,0
17175807,3,6,363,451,2,1880,10,1,13884,-119.23106000000001,34.174164000000005,2,3599,2,1129,16840,0,0,0,0,0,0,0,0,0,0,0,0,0
12070734,3,0,183,221,2,395,10,2,9493,-118.25135,34.16176,1,2351,0,010E,2629,0,0,0,0,0,0,0,0,0,0,0,0,0
13906125,3,6,117,430,3,673,6,0,16681,-117.98276499999999,33.841815999999994,2,4661,1,122,2793,0,0,0,0,0,0,0,0,0,0,0,0,0
12937366,3,0,270,246,4,1184,6,2,2454,-117.92402,34.07488,2,985,0,0100,2508,0,0,0,0,0,0,0,0,0,0,0,0,0
11152735,3,0,196,404,3,2001,6,2,16701,-118.46888,34.395454,3,5405,0,0101,19514,0,0,0,0,0,0,0,0,0,0,0,0,0
11635734,3,0,59,386,1,255,10,2,7851,-118.39,34.0896,1,2352,0,010E,10495,0,0,0,0,0,0,0,0,0,0,0,0,0
14095543,3,6,142,440,4,1384,6,0,4014,-118.04638999999999,33.77551,2,1479,1,122,5403,0,0,0,0,0,0,0,0,0,0,0,0,0
14067472,3,7,295,438,4,912,6,0,19031,-118.02768,33.71441,2,5866,1,122,9294,0,0,0,0,0,0,0,0,0,0,0,0,0
11972694,3,0,39,68,3,861,6,2,17023,-118.20346,34.1194,2,7759,0,0102,2206,0,0,0,0,0,0,0,0,0,0,0,0,0
12177552,3,0,186,218,2,801,6,2,14406,-118.24083999999999,34.234604,1,3665,0,0100,10263,0,0,0,0,0,0,0,0,0,0,0,0,0
14317296,3,5,286,418,5,2629,6,0,19633,-117.87263,33.59918,4,6209,1,122,21876,0,0,0,0,0,0,0,0,0,0,0,0,0
14431654,3,6,289,416,3,884,6,0,15476,-117.70188999999999,33.481503000000004,2,4645,1,122,9451,0,0,0,0,0,0,0,0,0,0,0,0,0
12759441,3,0,124,332,2,545,6,2,9910,-118.076904,33.894653000000005,1,3338,0,0100,4605,0,0,0,0,0,0,0,0,0,0,0,0,0
11106812,3,0,208,404,3,1068,6,2,2657,-118.489395,34.42487,2,1333,0,0101,4431,0,0,0,0,0,0,0,0,0,0,0,0,0
12235463,3,0,41,170,2,902,6,2,7892,-118.286896,33.935837,1,2264,0,0100,1650,0,0,0,0,0,0,0,0,0,0,0,0,0
11329375,3,0,222,402,3,1833,6,2,20379,-118.33147,34.50098,3,7011,0,0101,21548,0,0,0,0,0,0,0,0,0,0,0,0,0
76915500,0,0,9,147,0,24,6,2,299,-118.24,33.991,2,0,0,0100,148,0,0,0,0,0,0,0,0,0,0,0,0,0
12622999,3,0,137,209,4,1418,2,2,19035,-118.30746,33.79549,3,6336,0,0200,11030,0,0,0,0,0,0,0,0,0,0,0,0,0
13025419,3,0,242,243,3,546,6,2,13841,-117.89376000000001,34.125927000000004,2,3898,0,0100,8181,0,0,0,0,0,0,0,0,0,0,0,0,0
14229744,3,6,346,427,3,928,6,0,12388,-117.82968000000001,33.811848,2,3145,1,122,9441,0,0,0,0,0,0,0,0,0,0,0,0,0
12807103,3,0,116,292,4,1261,6,2,12851,-118.07648999999999,33.969425,2,3790,0,0100,8600,0,0,0,0,0,0,0,0,0,0,0,0,0
14162517,3,0,350,413,5,2814,6,0,20994,-117.82836,33.905640000000005,3,7886,1,122,21541,0,0,0,0,0,0,0,0,0,0,0,0,0
14642537,3,5,319,426,2,637,10,0,10146,-117.836395,33.76597,2,2936,1,34,4001,0,0,0,0,0,0,0,0,0,0,0,0,0
11071972,3,0,193,19,5,2229,6,2,20460,-118.5753,34.2632,3,7571,0,0101,20334,0,0,0,0,0,0,0,0,0,0,0,0,0
11585776,3,0,105,391,2,437,6,2,20740,-118.46871999999999,34.01164,1,7716,0,0100,12624,0,0,0,0,0,0,0,0,0,0,0,0,0
17119743,3,4,364,450,2,414,6,1,539,-119.17413,34.22627,1,242,2,1110,528,0,0,0,0,0,0,0,0,0,0,0,0,0
10788045,3,0,191,53,3,1030,10,2,9826,-118.565,34.1952,3,2753,0,010C,16424,0,0,0,0,0,0,0,0,0,0,0,0,0
13073258,3,0,260,240,3,1121,10,2,16841,-117.823,33.9863,3,4891,0,010C,16947,0,0,0,0,0,0,0,0,0,0,0,0,0
17214465,3,4,195,457,2,384,10,1,7505,-118.91228500000001,34.18611,1,1811,2,1129,10248,0,0,0,0,0,0,0,0,0,0,0,0,0
10927110,3,0,236,36,2,426,6,2,17809,-118.36643000000001,34.17608,1,5845,0,0100,7820,0,0,0,0,0,0,0,0,0,0,0,0,0
17271341,3,7,195,457,4,1929,6,1,20734,-118.95376599999999,34.167823999999996,3,6793,2,1111,21004,0,0,0,0,0,0,0,0,0,0,0,0,0
11148606,3,0,221,404,4,1719,6,2,18148,-118.43445,34.426834,3,6369,0,0101,18478,0,0,0,0,0,0,0,0,0,0,0,0,0
14184855,3,0,349,413,4,2824,6,0,21869,-117.8399,33.871696,3,8536,1,1,21765,0,0,0,0,0,0,0,0,0,0,0,0,0
12779046,3,0,111,290,3,1052,6,2,2760,-118.0525,33.99803,2,1114,0,0100,2762,0,0,0,0,0,0,0,0,0,0,0,0,0
14633858,3,5,323,426,2,608,10,0,9266,-117.82600000000001,33.7611,2,2653,1,34,3965,0,0,0,0,0,0,0,0,0,0,0,0,0
12265489,3,0,66,321,3,690,6,2,7699,-118.24696000000002,33.89723,2,3407,0,0100,7069,0,0,0,0,0,6,0,0,0,0,0,0,0
14070978,3,6,293,438,3,678,6,0,3248,-118.012215,33.703083,2,1079,1,122,1999,0,0,0,0,0,0,0,0,0,0,0,0,0
11400306,3,0,97,362,8,3191,4,2,10570,-118.35198000000001,33.967785,5,3735,0,0400,17599,0,0,0,0,0,0,0,0,0,0,0,0,0
12710472,3,0,88,383,0,32,10,2,13892,-118.39399999999999,33.7635,1,3345,0,010C,4856,0,0,0,0,0,0,0,0,0,0,0,0,0
14741293,3,0,297,418,2,399,10,0,5962,-117.705,33.5875,1,1435,1,34,2973,0,0,0,0,0,0,0,0,0,0,0,0,0
14503104,3,6,313,414,3,974,6,0,17456,-117.6564,33.648235,2,4532,1,122,5518,0,0,0,0,0,0,0,0,0,0,0,0,0
12357966,3,0,62,307,2,326,6,2,595,-118.1816,33.97957,1,780,0,0100,634,0,0,0,0,0,0,0,0,0,0,0,0,0
11094573,3,0,197,21,2,265,6,2,15486,-118.538025,34.231495,1,4430,0,0100,18157,0,0,0,0,0,0,0,0,0,0,0,0,0
12778030,3,0,111,287,5,1930,6,2,12003,-118.04113000000001,34.008559999999996,3,3513,0,0101,15656,0,0,0,0,0,0,0,0,0,0,0,0,0
12049404,3,0,184,220,3,1319,6,2,22329,-118.251434,34.215748,3,8801,0,0101,21469,0,0,0,0,0,0,0,0,0,0,0,0,0
11618637,3,0,22,183,2,913,10,2,20886,-118.432,34.0634,2,6898,0,010C,15629,0,0,0,0,0,0,0,0,0,0,0,0,0
11597273,3,0,69,391,3,598,10,2,17307,-118.391,34.0075,2,5194,0,010C,9901,0,0,0,0,0,0,0,0,0,0,0,0,0
11584712,3,0,104,390,2,160,2,2,2074,-118.477,34.0203,2,1082,0,0200,265,0,0,0,0,0,0,0,0,0,0,0,0,0
11878533,3,0,167,280,1,152,6,2,20158,-118.17346,34.109062,1,7186,0,0100,11369,0,0,0,0,0,0,0,0,0,0,0,0,0
14315034,3,8,301,418,4,1889,6,0,5541,-117.84792,33.623996999999996,2,1577,1,122,6320,0,0,0,0,0,0,0,0,0,0,0,0,0
17092589,3,8,354,445,4,1637,6,1,19068,-119.17532,34.280803999999996,3,5428,2,1111,16465,0,0,0,0,0,0,0,0,0,0,0,0,0
12105072,3,0,172,271,4,1358,2,2,1656,-118.14214,34.16028,4,860,0,0200,2680,0,0,0,0,0,0,0,0,0,0,0,0,0
12964269,3,0,164,258,4,1846,2,2,11528,-117.99642,34.14127,2,3747,0,0200,10455,0,0,0,0,0,0,0,0,0,0,0,0,0
12990713,3,0,243,244,3,1057,6,2,9985,-117.98576000000001,34.071329999999996,3,2908,0,0100,13670,0,0,0,0,0,0,0,0,0,0,0,0,0
14268881,3,0,318,422,5,3421,6,0,22471,-117.89255,33.7028,5,9144,1,1,22583,0,0,0,0,0,0,0,0,0,0,0,0,0
12802165,3,0,116,291,3,718,6,2,10706,-118.0523,33.970833,1,3109,0,0100,5335,0,0,0,0,0,0,0,0,0,0,0,0,0
11929536,3,0,268,281,2,490,6,2,18321,-118.06877,34.10464,1,5728,0,0100,11195,0,0,0,0,0,0,0,0,0,0,0,0,0
17297235,3,7,218,461,4,1704,6,1,15405,-118.761154,34.17347,2,4909,2,1111,18176,0,0,0,0,0,0,0,0,0,0,0,0,0
14645043,3,5,323,426,2,553,10,0,10713,-117.81200000000001,33.7281,2,2975,1,34,3687,0,0,0,0,0,0,0,0,0,0,0,0,0
14625926,3,0,284,417,4,1567,10,0,20912,-117.75268600000001,33.696020000000004,3,9291,1,1,20350,0,0,0,0,0,0,0,0,0,0,0,0,0
12705487,3,0,88,383,5,1969,6,2,17703,-118.37827,33.764247999999995,3,5544,0,0100,18019,0,0,0,0,0,0,0,0,0,0,0,0,0
11539226,3,0,94,200,3,1987,10,2,22035,-118.44227,33.992264,3,8847,0,010C,21114,0,0,0,0,0,0,0,0,0,0,0,0,0
11286282,3,0,373,398,5,1810,3,2,3125,-118.13758,34.686170000000004,3,2390,0,0300,5559,0,0,0,0,0,0,0,0,0,0,0,0,0
11873651,3,0,28,94,3,307,6,2,463,-118.19811000000001,34.087959999999995,1,297,0,0100,354,0,0,0,0,0,0,0,0,0,0,0,0,0
17091718,3,6,354,446,4,1108,6,1,17227,-119.18276000000002,34.271088,2,4434,2,1111,14005,0,0,0,0,0,0,0,0,0,0,0,0,0
11669149,3,0,86,178,2,516,6,2,18115,-118.52136000000002,34.046463,1,5688,0,0101,4582,0,0,0,0,0,0,0,0,0,0,0,0,0
14320664,3,9,276,418,5,2264,6,0,23195,-117.81285,33.645584,3,9881,1,122,18401,0,0,0,0,0,0,0,0,0,0,0,0,0
14721360,3,0,324,426,1,306,10,0,12333,-117.777,33.7402,1,3153,1,34,11152,0,0,0,0,0,0,0,0,0,0,0,0,0
10752705,3,0,188,395,1,508,10,2,12044,-118.64299999999999,34.1518,2,3938,0,010C,14407,0,0,0,0,0,0,0,0,0,0,0,0,0
11023326,3,0,200,26,3,744,6,2,14648,-118.429825,34.242702,2,4399,0,0100,10727,0,0,0,0,0,0,0,0,0,0,0,0,0
12061362,3,0,178,221,2,672,10,2,14874,-118.26,34.1635,2,3774,0,010C,15586,0,0,0,0,0,0,0,0,0,0,0,0,0
12653577,3,0,140,139,2,510,6,2,12883,-118.27503999999999,34.038944,1,3532,0,0100,3650,0,0,0,0,0,0,0,0,0,0,0,0,0
11658576,3,0,46,178,1,579,10,2,10468,-118.473,34.0633,1,6431,0,010E,11014,0,0,0,0,0,0,0,0,0,0,0,0,0
14432146,3,8,289,416,4,1434,6,0,8096,-117.70338400000001,33.476707,2,2637,1,122,10280,0,0,0,0,0,0,0,0,0,0,0,0,0
12378209,3,0,123,302,2,438,6,2,488,-118.10558999999999,34.007023,1,161,0,0100,241,0,0,0,0,0,6,0,0,0,0,0,0,0
17252555,3,4,369,461,2,484,9,1,5501,-118.75918,34.256126,2,1674,2,1128,8299,0,0,0,0,0,0,0,0,0,0,0,0,0
11755822,3,0,33,124,4,2669,6,2,20498,-118.3468,34.05908,3,7500,0,0100,13374,0,0,0,0,0,0,0,0,0,0,0,0,0
12242261,3,0,41,367,3,1064,6,2,1395,-118.29661000000002,33.922756,2,924,0,0100,1208,0,0,0,0,0,0,0,0,0,0,0,0,0
12861569,3,0,254,254,4,1462,6,2,12379,-117.95205,33.98551,2,3373,0,0100,13466,0,0,0,0,0,0,0,0,0,0,0,0,0
14290030,3,0,278,417,3,1337,6,0,19506,-117.805626,33.693016,2,6545,1,122,14357,0,0,0,0,0,0,0,0,0,0,0,0,0
13976469,3,0,293,438,0,3203,4,0,19627,-118.019226,33.715042,0,6800,1,96,14273,0,0,0,0,0,0,0,0,0,0,0,0,0
14012362,3,6,117,441,4,690,6,0,16235,-118.01836000000002,33.813313,1,4691,1,122,3155,0,0,0,0,0,0,0,0,0,0,0,0,0
12326363,3,0,91,313,2,696,6,2,14076,-118.1667,33.917633,1,4059,0,0100,8549,0,0,0,0,0,0,0,0,0,0,0,0,0
11414433,3,0,98,365,7,2853,3,2,3605,-118.33872,33.936134,4,1836,0,0300,3180,0,0,0,0,0,0,0,0,0,0,0,0,0
10722472,3,0,192,52,3,860,6,2,17603,-118.6259,34.198143,2,5940,0,0100,7632,0,0,0,0,0,0,0,0,0,0,0,0,0
17281065,3,6,213,459,3,716,6,1,2337,-118.86538,34.20636,2,569,2,1111,3455,0,0,0,0,0,0,0,0,0,0,0,0,0
12872518,3,0,262,239,2,538,12,2,4645,-117.72028,34.076846999999994,2,1442,0,010D,2324,0,0,0,0,0,0,0,0,0,0,0,0,0
12336294,3,0,73,328,6,1796,2,2,21939,-118.14431,33.921818,4,7390,0,0200,22301,0,0,0,0,0,0,0,0,0,0,0,0,0
14476774,3,7,314,414,2,1320,6,0,3373,-117.63378999999999,33.623238,3,801,1,122,1989,0,0,0,0,0,0,0,0,0,0,0,0,0
12248036,3,0,76,207,3,930,6,2,2318,-118.295975,33.862984000000004,2,1007,0,0100,2171,0,0,0,0,0,0,0,0,0,0,0,0,0
14647336,3,0,344,428,3,1008,10,0,14066,-117.85468,33.83824,2,5893,1,1,16931,0,0,0,0,0,0,0,0,0,0,0,0,0
14723538,3,0,275,417,0,0,10,0,21992,-117.75551000000002,33.73612,0,9349,1,1,20671,0,0,0,0,0,0,0,0,0,0,0,0,0
14597978,3,0,335,411,1,41,10,0,4650,-117.931,33.873000000000005,1,1519,1,34,1716,0,0,0,0,0,0,0,0,0,0,0,0,0
11912501,3,0,267,281,4,1242,2,2,1702,-118.10453000000001,34.098217,2,1099,0,0200,901,0,0,0,0,0,0,0,0,0,0,0,0,0
12817002,3,0,253,250,4,621,6,2,6182,-117.95688,34.030685,2,1940,0,0100,2659,0,0,0,0,0,0,0,0,0,0,0,0,0
11157992,3,0,207,404,4,973,6,2,1466,-118.5122,34.438393,2,1044,0,0100,2232,0,0,0,0,0,0,0,0,0,0,0,0,0
11405684,3,0,96,364,2,319,6,2,13175,-118.36268999999999,33.95448,1,4005,0,0100,6049,0,0,0,0,0,0,0,0,0,0,0,0,0
12882957,3,0,262,239,2,384,6,2,244,-117.74517,34.073414,1,285,0,0100,258,0,0,0,0,0,0,0,0,0,0,0,0,0
12078661,3,0,184,220,3,1899,6,2,20753,-118.21748000000001,34.164597,3,7116,0,0100,21508,0,0,0,0,0,0,0,0,0,0,0,0,0
12620543,3,0,107,323,2,440,6,2,4804,-118.29563,33.81609,2,1692,0,0100,2929,0,0,0,0,0,6,0,0,0,0,6,0,6
10881559,3,0,240,35,2,688,6,2,3419,-118.38801000000001,34.18727,1,1113,0,0100,1472,0,0,0,0,0,0,0,0,0,0,0,0,0
13008664,3,0,268,260,3,1590,6,2,21560,-118.054115,34.098167,2,8189,0,0100,18268,0,0,0,0,0,0,0,0,0,0,0,0,0
13072881,3,0,269,241,3,924,6,2,19122,-117.85388999999999,34.043040000000005,2,6302,0,0101,20223,0,0,0,0,0,0,0,0,0,0,0,0,0
11127961,3,0,193,405,5,3697,6,2,23108,-118.623825,34.278812,6,10132,0,0100,22564,0,0,0,0,0,0,0,0,0,0,0,0,0
11977832,3,0,39,68,2,324,6,2,10273,-118.18426000000001,34.121445,1,2738,0,0100,3389,0,0,0,0,0,0,0,0,0,0,0,0,0
12806486,3,0,116,292,3,526,6,2,15042,-118.08308999999998,33.971737,1,4321,0,0100,5080,0,0,0,0,0,0,0,0,0,0,0,0,0
12882295,3,0,262,239,4,1012,6,2,1405,-117.736046,34.07411,2,683,0,0100,2207,0,0,0,0,0,0,0,0,0,0,0,0,0
11099978,3,0,197,20,4,1108,6,2,17849,-118.55344,34.226215,2,6212,0,0101,9871,0,0,0,0,0,0,0,0,0,0,0,0,0
12279781,3,0,67,318,2,814,6,2,11645,-118.21783400000001,33.904747,1,4717,0,0100,11682,0,0,0,0,0,0,0,0,0,0,0,0,0
13932541,3,6,338,434,4,1570,6,0,18068,-117.954124,33.79756,3,5665,1,122,13469,0,0,0,0,0,0,0,0,0,0,0,0,0
12252942,3,0,75,207,4,1589,6,2,6901,-118.28796000000001,33.911545000000004,2,2303,0,0100,9107,0,0,0,0,0,0,0,0,0,0,0,0,0
10913621,3,0,238,64,2,966,10,2,11612,-118.413,34.1486,2,3117,0,010E,14783,0,0,0,0,0,0,0,0,0,0,0,0,0
13066572,3,0,261,240,4,1440,6,2,7466,-117.768906,34.027477000000005,3,2522,0,0100,10539,0,0,0,0,0,0,0,0,0,0,0,0,0
12251939,3,0,75,367,2,324,6,2,6110,-118.29411999999999,33.91525,1,1975,0,0100,1087,0,0,0,0,0,0,0,0,0,0,0,0,0
11523554,3,0,61,200,2,495,10,2,16657,-118.426,33.9723,2,6414,0,010C,20884,0,0,0,0,0,0,0,0,0,0,0,0,0
14449629,3,0,305,415,0,1319,3,0,21936,-117.618,33.421,0,7940,1,135,5669,0,0,0,0,0,0,0,0,0,0,0,0,0
11423361,3,0,98,361,5,1003,6,2,7071,-118.33511000000001,33.926359999999995,2,2444,0,0100,6443,0,0,0,0,0,0,0,0,0,0,0,0,0
12995383,3,0,248,262,7,2701,2,2,15996,-118.02367,34.075394,4,6582,0,0200,16199,0,0,0,0,0,0,0,0,0,0,0,0,0
12618366,3,0,144,210,3,1199,6,2,7786,-118.261604,33.803806,2,2418,0,0100,7621,0,0,0,0,0,0,0,0,0,0,0,0,0
11204118,3,0,378,402,3,569,6,2,4644,-118.09085,34.568653000000005,2,2105,0,0100,8395,0,0,0,0,0,0,0,0,0,0,0,0,0
12194272,3,0,44,163,3,1213,6,2,12923,-118.30450400000001,33.9714,2,3539,0,0100,10130,0,0,0,0,0,0,0,0,0,0,0,0,0
14232149,3,0,348,413,4,3581,6,0,21720,-117.77051499999999,33.807087,4,7934,1,122,22335,0,0,0,0,0,0,0,0,0,0,0,0,0
11156846,3,0,203,406,3,742,6,2,15283,-118.37921000000001,34.295834,2,4322,0,0100,17316,0,0,0,0,0,0,0,0,0,0,0,0,0
12867538,3,0,244,237,4,1428,6,2,17531,-117.724174,34.10464,3,8652,0,0101,16359,0,0,0,0,0,0,0,0,0,0,0,0,0
12906435,3,0,257,233,4,699,6,2,8551,-117.78806000000002,34.10865,2,2380,0,0100,9554,0,0,0,0,0,0,0,0,0,0,0,0,0
13108838,3,0,207,211,0,936,10,2,9802,-118.29351000000001,33.792526,0,2845,0,010C,14821,0,0,0,0,0,0,0,0,0,0,0,0,0
14742582,3,0,309,416,2,885,10,0,15009,-117.68992,33.55595,2,3393,1,34,11312,0,0,0,0,0,0,0,0,0,0,0,0,0
17217420,3,7,215,461,3,1372,10,1,18394,-118.81961000000001,34.21474,2,5086,2,1129,20257,0,0,0,0,0,0,0,0,0,0,0,0,0
10914500,3,0,238,65,5,2399,6,2,21813,-118.39665,34.137375,3,8711,0,0100,17222,0,0,0,0,0,0,0,0,0,0,0,0,0
11345292,3,0,207,404,3,1640,6,2,14321,-118.51118999999998,34.458023,3,4574,0,0101,16480,0,0,0,0,0,0,0,0,0,0,0,0,0
14052165,3,9,292,437,4,2255,6,0,19022,-117.98466,33.680058,2,5922,1,122,15553,0,0,0,0,0,0,0,0,0,0,0,0,0
12263976,3,0,66,322,4,972,6,2,10196,-118.23827,33.882984,2,4154,0,0100,10866,0,0,0,0,0,0,0,0,0,0,0,0,0
11324823,3,0,379,401,4,1674,6,2,10577,-118.17376000000002,34.571205,3,5611,0,0100,16414,0,0,0,0,0,0,0,0,0,0,0,0,0
10890356,3,0,240,36,3,605,6,2,12947,-118.37007,34.182903,1,3490,0,0100,2645,0,0,0,0,0,0,0,0,0,0,0,0,0
12960377,3,0,164,257,2,541,10,2,13488,-118.02,34.1317,3,4066,0,010C,11867,0,0,0,0,0,0,0,0,0,0,0,0,0
11202839,3,0,378,402,4,1502,6,2,8476,-118.08076499999999,34.5731,3,3394,0,0100,14268,0,0,0,0,0,0,0,0,0,0,0,0,0
12575310,3,0,146,322,3,1708,6,2,4714,-118.23633600000001,33.8558,3,1963,0,0100,9420,0,0,0,0,0,0,0,0,0,0,0,0,0
